1771516801.000,"899125","CAL022  ",25.083370,121.094988,4825,5225,278.9,231,268,0.376,331.05,0.00,0.18,332.23,327.25,2240,864,,,,1020.8,23008,,"2632",-37.5,409,186,1,10,2,3,2,2,"A5",,2
1771516806.000,"899125","CAL022  ",25.095567,121.087577,5225,5625,278.9,231,268,0.376,331.05,0.00,0.18,332.23,327.25,2240,864,,,,1020.8,23008,,"2632",-37.7,417,186,1,10,2,3,2,2,"A5",,2
1771516811.000,"899125","CAL022  ",25.097992,121.086070,5325,5725,278.1,231,268,0.376,330.49,0.00,0.18,332.23,327.25,3008,864,,,,1020.8,23008,,"2632",-37.4,427,186,1,10,2,3,2,2,"A5",,2
1771516816.000,"899125","CAL022  ",25.097992,121.086070,5325,5725,278.1,231,268,0.376,330.49,0.00,0.18,332.23,327.25,3008,864,,,,1020.8,23008,,"2632",-37.4,429,186,1,10,2,3,2,2,"A5",,2
1771516821.000,"899125","CAL022  ",25.097992,121.086070,5325,5725,278.1,231,268,0.376,330.49,0.00,0.18,332.23,327.25,3008,864,,,,1020.8,23008,,"2632",-37.6,430,186,1,10,2,3,2,2,"A5",,2
1771516826.000,"899125","CAL022  ",25.097992,121.086070,5325,5725,278.1,231,268,0.376,330.49,0.00,0.18,332.23,327.25,3008,864,,,,1020.8,23008,,"2632",-37.7,431,186,1,10,2,3,2,2,"A5",,2
1771516831.000,"899125","CAL022  ",25.097992,121.086070,5325,5725,278.1,,268,,330.49,0.00,0.18,,,3008,,,,,1020.8,23008,,"2632",-37.7,431,186,1,10,2,3,2,2,"A5",,2
1771516836.000,"899125","CAL022  ",25.097992,121.086070,5325,5725,278.1,,268,,330.49,0.00,0.18,,,3008,,,,,1020.8,23008,,"2632",-37.7,431,186,1,10,2,3,2,2,"A5",,2
1771516841.000,"899125","CAL022  ",25.097992,121.086070,5325,5725,278.1,,268,,330.49,0.00,0.18,,,3008,,,,,1020.8,23008,,"2632",-37.7,431,186,1,10,2,3,2,2,"A5",,2
1771516846.000,"899125","CAL022  ",25.097992,121.086070,,5725,284.0,,268,,17.41,0.00,0.18,,,1984,,,,,1020.8,23008,,"2632",-37.7,434,186,1,10,2,3,2,2,"A5",,2
1771516851.000,"899125","CAL022  ",25.097992,121.086070,,5725,284.0,,,,17.41,,,,,1984,,,,,1020.8,23008,,,-37.7,434,186,1,10,2,3,2,2,"A5",,2
1771516856.000,"899125","CAL022  ",25.097992,121.086070,,5725,284.0,,,,17.41,,,,,1984,,,,,1020.8,23008,,,-37.7,434,186,1,10,2,3,2,2,"A5",,2
1771516861.000,"899125","CAL022  ",25.097992,121.086070,,5725,284.0,,,,17.41,,,,,1984,,,,,1020.8,23008,,,-37.7,434,186,1,10,2,3,2,2,"A5",,2
